"","id","pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","cc","ccco","hydroxyl_alkl","aldehyde","ketone","carboxylic_acid","ester","ether_alicyclic","nitrate","nitro","aromatic_hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","trans_NumOfConf","trans_MW","trans_pSat_Pa"
"4704",21733,3.27440539e-06,220.021917216,23,7,8,0,3,89,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.84429761327621,14.8331357849917,-12.6293742656665
"4705",21739,2.10208729e-06,190.011352532,19,6,7,0,3,125,17,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4.25669961260392,13.7844605455564,-13.0725797592547
"4706",21740,3.44648595e-06,206.006267152,20,6,8,0,3,31,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2.80161534943718,14.352918419332,-12.5781554112285
"4707",21742,0.000270741631,202.011352532,20,7,7,0,2,31,23,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2.80161534943718,14.2130697786228,-8.21434558299489
"4708",21746,8.61115989e-05,162.016437912,17,5,6,0,2,58,17,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3.38086942640191,12.7285677871471,-9.35986644131803
"4709",21749,0.0008212685199999,190.011352532,19,6,7,0,2,98,40,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3.95701614933298,13.7844605455564,-7.1046604374305
"4710",21756,0.462062265,220.980780676,18,5,9,1,1,14,9,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2.20718334665857,14.8654223174453,-0.772055624254154
"4711",21764,0.0001096332439999,190.011352532,19,6,7,0,2,118,38,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,4.18373917998426,13.7844605455564,-9.11836990827595
"4712",21776,0.0657726241,249.012080804,24,7,9,1,1,57,35,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3.36327560104494,15.7801166283396,-2.72155157433494
"4713",21783,8.61695553e-06,310.97608922,26,7,13,1,3,319,12,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,5.6381575174536,17.634514147546,-11.6617787224488
"4714",21793,0.0009549430449999,265.006995424,25,7,10,1,2,83,24,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,3.76463978612573,16.2790354574219,-6.95385885800556
"4715",21794,4.3293602e-05,219.00151612,20,6,8,1,2,50,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3.23363503288679,14.7986998118078,-10.0475056936886
"4716",21795,0.000140323401,250.99134536,22,6,10,1,3,104,14,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,4.02819050830619,15.8427063773839,-8.87156079217688
"4717",21807,0.00071301519,233.017166184,23,7,8,1,1,37,19,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2.95434028992534,15.2648998091701,-7.24600783342909
"4718",21815,7.20436495e-06,265.006995424,25,7,10,1,2,263,40,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,5.32091994104432,16.2790354574219,-11.8408234725778
"4719",21816,1.99743703e-05,237.012080804,23,6,9,1,2,137,40,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,4.37538395782994,15.3951966796141,-10.8210605912143
"4720",21818,0.000242769031,204.027002596,22,7,7,0,2,65,21,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3.49843659293803,14.283802105742,-8.32340005633744
"4721",21819,4.19061594e-09,236.016831836,24,7,9,0,3,135,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,4.35612296491086,15.3628393155692,-19.2904181114295
"4722",21833,1.01254859e-05,204.027002596,22,7,7,0,2,163,40,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,4.60952613126281,14.283802105742,-11.5004549559997
"4723",21841,2.10007545e-07,190.011352532,19,6,7,0,3,90,16,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3.85720528222682,13.7844605455564,-15.3761223783029
"4724",21844,2.22344389e-05,202.011352532,20,7,7,0,2,78,24,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,3.69511858777975,14.2130697786228,-10.7138681693099
"4725",21849,8.6865008e-06,202.011352532,20,7,7,0,2,43,12,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3.0905838914967,14.2130697786228,-11.6537403695155
"4726",21859,5.91223695e-05,262.99134536,23,7,10,1,2,65,35,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3.49843659293803,16.2170079040494,-9.73590120262817
"4727",21860,0.000386050425,278.98625998,24,7,11,1,2,65,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3.49843659293803,16.7028817866858,-7.85954256231639
"4728",21868,0.0041460906,246.99643074,22,7,9,1,1,24,10,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2.59455793396046,15.7161200918038,-5.48558941281947
"4729",21872,1.60402437e-07,249.012080804,24,7,9,1,3,96,6,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,3.93261444327487,15.7801166283396,-15.6455799483626
"4730",21876,2.64865453e-06,204.027002596,22,7,7,0,3,70,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3.57708625087262,14.283802105742,-12.8414587714302
"4731",21882,2.70262193e-07,265.006995424,25,7,10,1,3,254,40,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,5.26562728061046,16.2790354574219,-15.123873263961
"4732",21883,3.14053556e-09,281.001910044,26,7,11,1,3,218,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,5.02964054251166,16.7631115859795,-19.5788724910605
"4733",21890,0.0151475021,281.997159012,25,6,11,2,1,72,40,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3.60744525313585,16.7927710343469,-4.1899196385084
"4734",21894,9.22935431e-07,265.006995424,25,7,10,1,3,197,40,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,4.87910166862544,16.2790354574219,-13.8957065604702
"4735",21896,7.52501844e-10,252.011746456,25,7,10,0,4,426,7,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,6.14926033516724,15.8748778406638,-21.0076176688102
"4736",21900,1.06393369e-07,220.021917216,23,7,8,0,3,114,10,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,4.14067796676575,14.8331357849917,-16.0561225834095
"4737",21905,7.95060867e-06,204.027002596,22,7,7,0,2,116,40,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,4.16233850656334,14.283802105742,-11.7422620699646
"4738",21907,4.69664626e-09,236.016831836,24,7,9,0,3,223,40,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,5.0639739032302,15.3628393155692,-19.1764171446389
"4739",21908,0.771221543,142.026608672,16,6,4,0,1,6,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.71176985940971,11.9174917105908,-0.259779601687992
"4740",21909,1.27338246e-05,217.022251564,22,7,7,1,2,30,8,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2.77419111467218,14.7316751105908,-11.2712487506123
"4741",21916,0.00010128176,220.021917216,23,7,8,0,3,62,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.44919308580095,14.8331357849917,-9.19760422215226
"4742",21918,0.0004215325839999,156.042258736,19,7,4,0,1,11,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.05313641365884,12.4916875855907,-7.77161347864689
"4743",21927,1.19391161e-05,234.99643074,21,6,9,1,2,52,21,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,3.27190739335115,15.3295932998889,-11.3356904812158
"4744",21928,5.0906361e-09,234.99643074,21,6,9,1,3,82,21,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,3.75097487993541,15.3295932998889,-19.0958630436617
"4745",21935,2.8760404e-05,266.98625998,23,6,11,1,3,132,22,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,4.32685338439601,16.3397141951749,-10.4565109779222
"4746",21943,5.03092116e-09,237.996096392,22,6,10,0,4,184,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4.7801920679839,15.4271221033607,-19.1076627364008
"4747",21944,0.0008090902309999,282.9811746,24,6,12,1,3,131,20,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,4.31699343983568,16.8220443050183,-7.11960011313278
"4748",21946,1.0577001e-07,281.001910044,26,7,11,1,3,203,16,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,4.92321510502551,16.7631115859795,-16.0619988170617
"4749",21947,1.83713186e-07,312.991739284,28,7,13,1,4,405,10,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,6.05670619497648,17.6915725497763,-15.5098900672252
"4750",21949,2.36400502e-08,252.011746456,25,7,10,0,4,337,6,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,5.73177284041053,15.8748778406638,-17.5603235208913
"4751",21958,7.6164424e-06,249.012080804,24,7,9,1,2,153,16,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,4.52280047642625,15.7801166283396,-11.785201173927
"4752",21960,0.0021092845,176.032087976,20,6,6,0,3,140,11,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,4.40390975381473,13.2677084674031,-6.16140648852747
"4753",21962,0.0002545158999999,253.006995424,24,6,10,1,3,205,22,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4.93771658085173,15.9061936183362,-8.27614724848356
"4754",21963,5.76604554e-07,251.027730868,26,7,9,1,3,272,31,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,5.37490349744483,15.8438546720172,-14.3661091537504
"4755",21969,3.19857573e-06,281.001910044,26,7,11,1,3,288,22,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,5.46786453295731,16.7631115859795,-12.652804931613
"4756",21970,1.78073619e-05,296.012809076,28,7,11,2,2,275,40,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,5.39261987670879,17.205022786268,-10.9358985962833
"4757",21974,7.94447101e-07,299.012474728,29,7,12,1,4,392,8,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,5.99771493149319,17.291977178102,-14.0456194346841
"4758",21975,3.35697337e-06,343.997552936,31,7,14,2,3,407,40,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,6.06566362758514,18.5471710224498,-12.6044707726758
"4759",21980,4.23644977e-05,252.011746456,25,7,10,0,4,447,12,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,6.2386734920725,15.8748778406638,-10.0691998648694
"4760",21995,2.99973392e-07,267.022645488,27,7,10,1,3,172,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,4.68444920453173,16.3408275643555,-15.019572059557
"4761",22000,1.69364288e-05,162.016437912,17,5,6,0,3,62,2,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3.44919308580095,12.7285677871471,-10.9860437056048
"4762",22002,0.0275637841,238.99134536,21,5,10,1,3,117,7,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4.17307085325872,15.4593449201446,-3.59125253819816
"4763",22007,1.28590385e-05,178.011352532,18,5,7,0,3,82,15,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3.75097487993541,13.3420895114671,-11.2614636086685
"4764",22008,0.000448577641,254.98625998,22,5,11,1,3,131,40,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,4.31699343983568,15.9682892001617,-7.70942877885013
"4765",22012,6.72399891e-07,253.006995424,24,6,10,1,3,243,28,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,5.19615242270663,15.9061936183362,-14.2124125975179
"4766",22013,0.00529120261,284.996824664,26,6,12,1,4,277,4,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,5.40435576653182,16.8818489705364,-5.24170972246502
"4767",22014,5.65241005e-06,329.981902872,28,6,14,2,3,317,40,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,5.62752947897306,18.1654040107012,-12.0834285462336
"4768",22018,1.21310982e-08,300.991739284,27,6,13,1,4,457,23,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,6.28022003488424,17.3491135013867,-18.2274935822271
"4769",22021,4.56377354e-06,178.011352532,18,5,7,0,3,38,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2.97807121571937,13.3420895114671,-12.297360745951
"4770",22024,2.28650266e-06,206.006267152,20,6,8,0,3,77,15,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3.68084235409393,14.352918419332,-12.9884871304989
"4771",22034,1.55637036e-08,312.991739284,28,7,13,1,4,440,18,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,6.20920220366746,17.6915725497763,-17.978324325953
"4772",22037,3.04144873e-07,328.002638316,30,7,13,2,3,590,40,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,6.78040450088346,18.1108431144439,-15.0057616931358
"4773",22044,0.0001378081489999,297.992073632,26,6,12,2,2,126,40,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,4.26688721563274,17.2624469190205,-8.88964806470432
"4774",22054,2.19973704e-08,299.012474728,29,7,12,1,4,480,5,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,6.37341753974265,17.291977178102,-17.6323429180048
"4775",22060,1.77118091e-08,224.016831836,23,6,9,0,4,251,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,5.24689189735606,14.967191848707,-17.8490342390418
"4776",22066,3.32283049e-09,238.0324819,26,7,9,0,4,633,40,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,6.92502129142895,15.4283013290511,-19.5224488600096
"4777",22069,4.11561415e-05,234.99643074,21,6,9,1,2,135,40,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,4.35612296491086,15.3295932998889,-10.0981373953188
"4778",22074,6.55974208e-06,309.992073632,27,7,12,2,2,212,40,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,4.98770499138835,17.6065917664947,-11.9345592728544
"4779",22081,0.0001456214699999,357.976817492,30,7,15,2,3,297,23,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,5.51857481707429,18.9202753016969,-8.83449997428215
"4780",22084,0.000165346876,325.986988252,28,7,13,2,2,344,40,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,5.76723346775727,18.0551097546373,-8.70746501197168
"4781",22093,8.82334852e-07,281.001910044,26,7,11,1,3,236,32,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,5.15078711832987,16.7631115859795,-13.9406942021951
"4782",22094,0.0001680584,221.017166184,22,6,8,1,2,135,40,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4.35612296491086,14.866646097355,-8.6911990199189
"4783",22095,7.57975015e-05,253.006995424,24,6,10,1,3,166,15,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,4.63481524094469,15.9061936183362,-9.48744522760062
"4784",22102,1.12458408e-05,297.992073632,26,6,12,2,2,145,32,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,4.45051634809317,17.2624469190205,-11.3955122043389
"4785",22104,4.28753094e-06,296.012809076,28,7,11,2,2,261,40,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,5.30874851116904,17.205022786268,-12.3597995291717
"4786",22105,3.25488677e-07,312.007723696,29,7,12,2,3,448,37,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,6.24285724697716,17.6637403653926,-14.9379381623852
"4787",22113,9.54946277e-05,269.001910044,25,6,11,1,3,269,27,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,5.35704980416263,16.4012776954724,-9.25644056651019
"4788",22120,3.52120192e-07,299.012474728,29,7,12,1,4,494,16,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,6.42862487877387,17.291977178102,-14.8592932650852
"4789",22128,0.0222657677,205.022251564,21,6,7,1,1,28,17,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2.71736144646663,14.3185981005125,-3.80470486067714
"4790",22137,2.91890554e-06,299.012474728,29,7,12,1,4,281,12,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,5.42765076735081,17.291977178102,-12.7443018270133
"4791",22138,6.18793807e-06,343.997552936,31,7,14,2,3,258,40,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,5.29036835344121,18.5471710224498,-11.9929086333837
"4792",22141,5.60341796e-07,267.022645488,27,7,10,1,3,156,8,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,4.54922460599199,16.3408275643555,-14.394718889405
"4793",22145,0.000533285349,280.017894456,27,7,10,2,1,99,40,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,3.96908645068087,16.7337352212828,-7.53645391307711
"4794",22147,9.12662716e-06,251.027730868,26,7,9,1,2,155,40,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,4.54045639746107,15.8438546720172,-11.6043143554885
"4795",22150,0.000666040003,222.99643074,20,5,9,1,2,112,40,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,4.11874976160613,14.9330650149258,-7.31416082466312
"4796",22159,5.46856525e-09,300.991739284,27,6,13,1,4,461,10,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,6.2966604962744,17.3491135013867,-19.0242495492504
"4797",22161,0.0160908647,191.0066015,18,5,7,1,1,30,20,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2.77419111467218,13.8205137929094,-4.12950357796755
"4798",22163,0.0403049348,267.981508948,22,5,11,2,1,28,19,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2.71736144646663,16.3701407736158,-3.21128136591318
"4799",22164,0.0306894555,219.00151612,20,6,8,1,1,47,30,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3.17416396802466,14.7986998118078,-3.48383615244337
"4800",22165,2.77285035e-05,250.99134536,22,6,10,1,2,58,25,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3.38086942640191,15.8427063773839,-10.4930496666158
"4801",22167,0.00346011071,246.99643074,22,7,9,1,1,59,33,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,3.39825217467169,15.7161200918038,-5.66645469331457
"4802",22171,8.15443927e-08,265.006995424,25,7,10,1,3,139,7,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,4.39444911601279,16.2790354574219,-16.3221182692869
"4803",22180,0.000358003266,249.012080804,24,7,9,1,2,131,30,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,4.31699343983568,15.7801166283396,-7.93496844870016
"4804",22182,7.04202155e-06,267.022645488,27,7,10,1,3,286,18,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,5.45644535165252,16.3408275643555,-11.8636152770259
"4805",22183,1.19801971e-06,299.012474728,29,7,12,1,4,485,6,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,6.39326228138019,17.291977178102,-13.6348406059857
"4806",22187,0.0001367325679999,297.992073632,26,6,12,2,3,127,16,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,4.27701837699461,17.2624469190205,-8.89748359828012
"4807",22189,4.01975657e-07,284.996824664,26,6,12,1,4,278,19,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,5.41020147890765,16.8818489705364,-14.7268743048873
"4808",22192,0.000164675245,221.017166184,22,6,8,1,2,100,32,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3.98107170553497,14.866646097355,-8.71153523565967
"4809",22195,3.56442255e-05,249.012080804,24,7,9,1,2,133,29,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4.33666117909647,15.7801166283396,-10.2419234017834
"4810",22196,1.80972461e-07,281.001910044,26,7,11,1,3,173,31,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,4.69260318391071,16.7631115859795,-15.5249209664277
"4811",22202,7.46411134e-06,309.992073632,27,7,12,2,2,262,40,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,5.31484235590036,17.6065917664947,-11.8054041775959
"4812",22207,1.21446349e-06,328.002638316,30,7,13,2,3,345,40,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,5.7722579229521,18.1108431144439,-13.6212081507099
"4813",22218,1.19303129e-06,296.996824664,27,7,12,1,3,283,23,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,5.43921130301124,17.2335958135266,-13.6390131871958
"4814",22222,8.70941824e-07,315.007389348,30,7,13,1,4,446,15,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,6.23448318028631,17.7484475193748,-13.9536906545175
"4815",22229,0.00589464859,134.021523292,15,4,5,0,2,16,9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.29739670999407,11.5767665300808,-5.13371035830484
"4816",22234,7.80679074e-09,312.991739284,28,7,13,1,4,575,35,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,6.72822263030061,17.6915725497763,-18.6682718743176
"4817",22237,3.63919899e-07,357.976817492,30,7,15,2,3,723,40,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,7.20678372625841,18.9202753016969,-14.8263320512182
"4818",22244,2.29821672e-09,312.991739284,28,7,13,1,4,516,14,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,6.51320744287589,17.6915725497763,-19.8911323538726
"4819",22248,0.000131024,218.006267152,21,7,8,0,2,165,36,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,4.62642134768518,14.7650352912548,-8.94013004543644
"4820",22258,1.3570176e-06,267.022645488,27,7,10,1,3,262,11,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,5.31484235590036,16.3408275643555,-13.5102212074094
"4821",22263,2.70879957e-10,240.011746456,24,6,10,0,4,386,7,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,5.97002557216135,15.4923124954282,-22.0293453562856
"4822",22280,3.59124847e-08,238.0324819,26,7,9,0,4,260,8,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,5.30263830080236,15.4283013290511,-17.1421808386766
"4823",22281,4.05248168e-07,315.007389348,30,7,13,1,4,439,40,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,6.20496528477252,17.7484475193748,-14.7187661970071
"4824",22284,5.40794594e-09,238.0324819,26,7,9,0,4,283,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,5.43921130301124,15.4283013290511,-19.0353964945575
"4825",22287,7.95187636e-10,315.007389348,30,7,13,1,4,376,5,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,5.92319940542878,17.7484475193748,-20.9524430089968
"4826",22289,4.58865036e-08,234.001181772,22,7,9,0,3,98,6,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3.95701614933298,15.2970971681558,-16.8970948023336
"4827",22292,6.10597769e-08,220.021917216,23,7,8,0,3,270,40,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,5.36301645209349,14.8331357849917,-16.6114125034295
"4828",22293,3.0967041e-08,252.011746456,25,7,10,0,4,356,11,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,5.82686557903913,15.8748778406638,-17.2903423916008
"4829",22295,0.000112095212,220.021917216,23,7,8,0,3,74,24,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.63721954306138,14.8331357849917,-9.09616194066274
"4830",22296,6.55355192e-05,265.006995424,25,7,10,1,2,72,30,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3.60744525313585,16.2790354574219,-9.63291828443998
"4831",22306,0.000748545387,162.016437912,17,5,6,0,2,45,20,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3.13302423372667,12.7285677871471,-7.19737871866841
"4832",22319,1.12869642e-06,296.996824664,27,7,12,1,3,278,7,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,5.41020147890765,17.2335958135266,-13.6944472017804
"4833",22328,4.49215095e-07,269.001910044,25,6,11,1,4,251,22,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,5.24689189735606,16.4012776954724,-14.6157640104615
"4834",22329,1.28223557e-08,224.016831836,23,6,9,0,4,555,23,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,6.65714313706003,14.967191848707,-18.1720756503841
"4835",22330,4.13350393e-07,300.991739284,27,6,13,1,4,388,40,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,5.97928862518373,17.3491135013867,-14.6989701944801
"4836",22331,4.19732165e-09,299.012474728,29,7,12,1,4,551,23,0,0,1,0,1,1,0,1,1,0,0,0,0,2,0,0,6.64271285630505,17.291977178102,-19.2888192174567
"4837",22332,1.50669778e-07,192.027002596,21,6,7,0,3,160,29,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4.58390907798466,13.8573807985492,-15.708175295553
"4838",22336,2.69731067e-08,252.011746456,25,7,10,0,4,354,40,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,5.81702564727648,15.8748778406638,-17.4284255154758
"4839",22340,5.92728916e-07,239.027730868,25,6,9,1,3,316,40,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,5.62219785061004,15.4605216880932,-14.3385286824353
"4840",22345,1.14227657e-06,312.007723696,29,7,12,2,2,587,40,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,6.77004305073102,17.6637403653926,-13.6824872956661
"4841",22351,0.000270510339,262.99134536,23,7,10,1,2,65,22,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3.49843659293803,16.2170079040494,-8.21520023859671
"4842",22353,3.92260773e-07,204.027002596,22,7,7,0,3,152,40,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,4.51391187791361,14.283802105742,-14.7513389810833
"4843",22355,2.14758493e-05,234.001181772,22,7,9,0,3,38,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2.97807121571937,15.2970971681558,-10.748581542564
"4844",22358,9.8992444e-07,204.027002596,22,7,7,0,3,102,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4.0047928005371,14.283802105742,-13.8256372199629
"4845",22360,1.93009516e-08,249.012080804,24,7,9,1,2,36,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2.93015605158352,15.7801166283396,-17.7631114365516
"4846",22366,1.04212083e-05,188.032087976,21,7,6,0,2,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.792789962521,13.7124792789634,-11.471667568669
"4847",22368,4.55622508e-06,219.00151612,20,6,8,1,2,32,11,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2.82842712474619,14.7986998118078,-12.2990161106146
"4848",22373,3.67034893e-06,206.006267152,20,6,8,0,3,49,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.21409584971604,14.352918419332,-12.515223824123
"4849",22374,0.00223038742,250.99134536,22,6,10,1,2,55,21,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3.32742907270633,15.8427063773839,-6.10557997765788
"4850",22378,9.27589335e-05,221.017166184,22,6,8,1,2,88,33,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3.83128802013853,14.866646097355,-9.28550654305572
"4851",22382,0.0268474101,219.00151612,20,6,8,1,1,11,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.05313641365884,14.7986998118078,-3.6175859207802
"4852",22387,4.62380696e-05,217.022251564,22,7,7,1,1,24,16,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2.59455793396046,14.7316751105908,-9.98170708187644
