Id,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,hydroxyl..alkyl.,aldehyde,ketone,carboxylic.acid,ester,ether..alicyclic.,nitrate,nitro,aromatic.hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,pSat_Pa
10802,282.9811746,24,6,12,1,3,465,40,None,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0.00017497738
10804,281.001910044,26,7,11,1,2,459,40,None,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,6.86926302e-06
10805,206.006267152,20,6,8,0,2,201,40,None,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,1.93312987e-06
10811,294.9811746,25,7,12,1,2,133,38,None,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0.000282990114
10816,132.005873228,13,4,5,0,2,20,5,toluene,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.193633667
10819,208.980780676,17,4,9,1,2,42,11,toluene,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.529616119
10825,264.970609916,21,6,11,1,2,136,28,toluene,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0.0584996664
10832,250.99134536,22,6,10,1,3,312,9,toluene,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0.00350223073
10834,222.001181772,21,6,9,0,4,430,8,toluene,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1.53712946e-07
10835,298.97608922,25,6,13,1,4,495,15,toluene,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,4.4280755e-05
10839,294.9811746,25,7,12,1,3,408,40,toluene,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0.000206958157
10844,325.986988252,28,7,13,2,2,169,36,toluene,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0.0099560600799999
10848,178.011352532,18,5,7,0,3,179,22,toluene,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0.000295611393
10852,220.021917216,23,7,8,0,3,312,17,toluene,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,5.54306288e-05
10861,175.995702468,16,5,7,0,2,30,10,toluene,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0.0110153057
10862,190.011352532,19,6,7,0,2,33,8,toluene,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0.0010504361099999
10863,203.990617088,18,6,8,0,2,40,9,toluene,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0.00254498403
10871,294.9811746,25,7,12,1,3,506,40,toluene,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1.77736809e-05
10877,312.991739284,28,7,13,1,3,419,40,toluene,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.46782534e-05
10879,237.996096392,22,6,10,0,4,490,20,toluene,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,4.33231197e-08
10882,296.996824664,27,7,12,1,3,410,40,toluene,0,0,1,0,2,1,1,0,1,0,0,0,0,1,0,0,2.51124624e-06
10892,172.037173356,20,7,5,0,2,36,11,toluene,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.55024425e-05
10898,266.98625998,23,6,11,1,3,339,39,toluene,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,8.6122531e-05
10903,221.017166184,22,6,8,1,3,190,7,toluene,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,9.75195812e-05
10906,341.981902872,29,7,14,2,3,459,6,toluene,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,2.49465359e-05
10907,312.991739284,28,7,13,1,4,669,1,toluene,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,2.92562207e-05
10909,176.032087976,20,6,6,0,3,73,3,toluene,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0286902962
10910,208.021917216,22,6,8,0,4,138,1,toluene,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,3.13112727e-08
10917,283.017560108,28,7,11,1,4,356,2,toluene,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,8.11573225e-08
10920,222.03756728,25,7,8,0,4,424,3,toluene,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,9.49980655e-09
10925,210.001181772,20,5,9,0,5,212,6,toluene,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0.000263722815
10929,282.9811746,24,6,12,1,4,397,28,toluene,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,5.60907722e-05
10932,222.001181772,21,6,9,0,4,219,12,toluene,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,8.60584298e-06
10940,269.001910044,25,6,11,1,5,592,4,toluene,0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1.05128261e-08
10943,357.976817492,30,7,15,2,4,884,1,toluene,0,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,2.49695789e-06
10944,267.022645488,27,7,10,1,4,549,1,toluene,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,5.99286837e-07
10947,283.017560108,28,7,11,1,4,602,1,toluene,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,7.43488545e-07
10949,269.001910044,25,6,11,1,5,755,2,toluene,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1.04751044e-08
10953,315.007389348,30,7,13,1,5,875,13,toluene,0,0,3,0,1,1,0,0,0,0,0,1,0,1,0,0,4.07102468e-07
10960,252.011746456,25,7,10,0,5,853,2,toluene,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,2.71747841e-10
10964,249.996096392,23,7,10,0,4,383,7,None,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,5.56927094e-08
10972,236.016831836,24,7,9,0,4,403,3,None,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,3.27488416e-08
10975,281.001910044,26,7,11,1,3,327,7,None,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,2.53802814e-06
10978,296.996824664,27,7,12,1,3,550,40,None,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,5.22546449e-05
10979,188.032087976,21,7,6,0,2,85,13,None,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.00126107979
10982,234.99643074,21,6,9,1,3,204,17,None,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,7.35112193e-06
10983,250.99134536,22,6,10,1,3,167,15,None,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,9.52135502e-05
10991,178.011352532,18,5,7,0,4,88,2,toluene,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,5.85433811e-08
10994,190.011352532,19,6,7,0,3,152,3,toluene,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,5.50353181e-07
10996,237.012080804,23,6,9,1,3,289,4,toluene,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1.821614e-05
11003,265.006995424,25,7,10,1,3,476,5,toluene,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,2.41169492e-07
11005,251.027730868,26,7,9,1,3,292,4,toluene,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,3.08062308e-06
11034,221.017166184,22,6,8,1,2,100,15,toluene,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0126728798
11036,297.992073632,26,6,12,2,2,169,16,toluene,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.255725096
11039,237.012080804,23,6,9,1,2,135,22,toluene,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.000908896575
11042,222.99643074,20,5,9,1,3,186,14,toluene,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0.000413773001
11043,238.99134536,21,5,10,1,3,137,11,toluene,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.0013745297
11045,311.971338188,25,6,13,2,2,191,30,toluene,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0.0275085446
11049,237.012080804,23,6,9,1,3,259,9,toluene,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,5.78178551e-06
11050,313.986988252,27,6,13,2,3,398,34,toluene,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,8.34885877e-05
11056,294.9811746,25,7,12,1,3,577,40,toluene,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0.0001229627139999
11067,252.011746456,25,7,10,0,4,567,25,toluene,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,3.15237891e-08
11070,222.001181772,21,6,9,0,4,429,5,None,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,2.29001342e-07
11072,282.9811746,24,6,12,1,3,498,33,None,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0.0003987202049999
11081,299.012474728,29,7,12,1,4,562,11,toluene,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,1.472744e-07
11085,222.001181772,21,6,9,0,3,265,23,toluene,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,5.84171258e-06
11086,237.996096392,22,6,10,0,4,468,22,toluene,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,3.6366927e-08
11087,298.97608922,25,6,13,1,3,273,23,toluene,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,5.10835828e-05
11091,240.011746456,24,6,10,0,4,642,28,toluene,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,3.91574008e-08
11094,278.98625998,24,7,11,1,2,122,16,toluene,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0.00202279759
11098,206.006267152,20,6,8,0,3,116,8,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.01624734e-05
11106,206.006267152,20,6,8,0,3,219,27,toluene,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.000213751985
11108,220.021917216,23,7,8,0,3,269,26,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,9.33852408e-07
11113,281.001910044,26,7,11,1,3,147,8,toluene,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1.66165928e-05
11115,281.001910044,26,7,11,1,3,172,7,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,7.13181167e-07
11117,220.021917216,23,7,8,0,3,109,7,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,3.95597727e-06
11119,296.996824664,27,7,12,1,3,202,6,toluene,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1.64675345e-05
11128,250.99134536,22,6,10,1,3,156,21,toluene,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.000139687759
11149,252.011746456,25,7,10,0,4,217,40,toluene,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,5.98839206e-06
11151,222.001181772,21,6,9,0,4,181,4,toluene,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,2.94584577e-06
11152,237.996096392,22,6,10,0,4,309,19,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,5.23605611e-07
11159,310.97608922,26,7,13,1,3,163,9,toluene,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,5.24585843e-07
11170,190.011352532,19,6,7,0,3,44,3,toluene,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,9.52616824e-06
11171,206.006267152,20,6,8,0,4,114,2,toluene,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,2.02750892e-07
11174,234.99643074,21,6,9,1,2,67,7,toluene,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.00066604573
11175,250.99134536,22,6,10,1,3,115,6,toluene,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,3.50964976e-05
11181,206.006267152,20,6,8,0,3,96,3,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.53760305e-05
11184,282.9811746,24,6,12,1,3,247,22,toluene,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2.38712001e-05
11185,234.001181772,22,7,9,0,3,192,13,toluene,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,5.76418593e-07
11194,249.012080804,24,7,9,1,2,119,13,toluene,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1.19482389e-05
11199,204.027002596,22,7,7,0,3,208,17,toluene,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2.32710355e-06
11202,249.012080804,24,7,9,1,2,22,3,toluene,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.000918893626
11205,158.021523292,17,6,5,0,2,49,7,toluene,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.00102808152
11212,222.99643074,20,5,9,1,2,66,3,toluene,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.000245806316
11215,309.06959568,36,10,10,1,3,631,31,apin,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1.76072578e-06
11222,164.032087976,19,5,6,0,3,193,14,decane,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.000285816952
11223,148.000787848,14,4,6,0,2,23,6,toluene,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0329049188
11238,222.001181772,21,6,9,0,3,338,40,toluene,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,9.25637376e-05
11242,300.991739284,27,6,13,1,4,562,17,toluene,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,8.86628994e-07
11255,240.011746456,24,6,10,0,4,755,36,toluene,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1.92587504e-08
11257,179.990617088,16,4,8,0,3,71,19,toluene,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0.0002879416059999
11263,238.99134536,21,5,10,1,2,64,24,toluene,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0.00514411637
11280,296.996824664,27,7,12,1,2,162,40,toluene,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0.000220279216
11281,234.001181772,22,7,9,0,2,80,29,toluene,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,3.09857041e-05
11287,281.001910044,26,7,11,1,2,378,40,toluene,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1.40061387e-05
11293,266.98625998,23,6,11,1,3,269,33,toluene,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0.000179705587
11298,236.016831836,24,7,9,0,3,179,13,toluene,0,0,2,1,2,1,0,0,0,0,0,0,1,0,0,0,1.44505788e-07
11300,284.996824664,26,6,12,1,3,187,39,toluene,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0.000291056902
11305,282.9811746,24,6,12,1,3,466,34,toluene,0,0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,6.01380868e-06
11307,298.97608922,25,6,13,1,3,404,40,toluene,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,5.67369816e-06
11311,266.98625998,23,6,11,1,2,176,25,toluene,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0.00282866135
11320,270.9811746,23,5,12,1,3,174,28,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3.596826e-06
11324,252.011746456,25,7,10,0,3,387,23,toluene,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,9.64355234e-06
11325,284.996824664,26,6,12,1,3,705,30,toluene,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,4.74022587e-06
11333,222.001181772,21,6,9,0,3,425,23,toluene,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2.23542317e-07
11337,240.011746456,24,6,10,0,4,893,34,toluene,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1.64284055e-08
11345,240.011746456,24,6,10,0,4,667,40,toluene,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,8.08531727e-09
11353,267.022645488,27,7,10,1,3,281,14,apin,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,8.60539907e-05
11354,210.001181772,20,5,9,0,3,168,9,toluene,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,9.42766743e-06
11360,300.991739284,27,6,13,1,3,770,40,toluene,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2.65104488e-06
11362,312.007723696,29,7,12,2,2,313,40,apin,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,6.51272762e-05
11363,283.017560108,28,7,11,1,3,460,40,apin,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1.04493989e-06
11369,178.011352532,18,5,7,0,2,150,31,toluene,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0.000767834256
11371,206.006267152,20,6,8,0,2,177,37,toluene,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0.000103702918
11377,234.001181772,22,7,9,0,2,250,39,toluene,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0.0001131313239999
11382,224.016831836,23,6,9,0,4,817,27,toluene,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,2.21038398e-08
11388,237.048466312,27,7,8,1,3,404,40,apin,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,3.30150027e-07
11393,296.049194584,32,8,10,2,2,456,40,apin,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,4.74095206e-07
11395,284.996824664,26,6,12,1,3,498,25,toluene,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,5.87260979e-06
11412,178.04773804,22,6,6,0,3,249,33,apin,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.10770926e-05
11421,373.971732112,31,7,16,2,2,254,40,toluene,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0.00116535031
11426,190.04773804,23,7,6,0,3,243,25,apin,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2.56347788e-06
11427,311.048860236,34,9,11,1,4,869,28,apin,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2.78428913e-08
11438,283.017560108,28,7,11,1,3,569,40,apin,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,5.90419642e-06
11448,295.053945616,33,9,10,1,3,567,18,apin,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3.96526614e-07
11461,325.0645103,37,10,11,1,3,583,40,apin,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,6.92226887e-08
11462,253.043380932,28,7,9,1,3,127,35,apin,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.00142795171
11464,296.049194584,32,8,10,2,2,419,40,apin,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,3.31383184e-05
11471,269.038295552,29,7,10,1,3,357,38,apin,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.000183077925
11488,312.991739284,28,7,13,1,4,317,6,toluene,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,6.28317777e-09
11494,254.02739652,27,7,10,0,5,175,12,toluene,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1.34492346e-07
11497,238.0324819,26,7,9,0,4,293,28,toluene,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1.1546128e-08
11498,315.007389348,30,7,13,1,4,306,3,toluene,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,1.99082101e-06
11518,328.002638316,30,7,13,2,4,407,2,toluene,0,0,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1.95518017e-10
11521,343.997552936,31,7,14,2,4,285,3,toluene,0,0,3,0,0,1,0,0,0,1,0,1,1,0,0,0,2.74529354e-07
11526,357.976817492,30,7,15,2,4,378,4,toluene,0,0,3,0,1,1,0,0,0,1,0,1,1,0,0,0,2.09499154e-07
11528,283.017560108,28,7,11,1,4,211,23,toluene,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,1.69666164e-08
11538,329.981902872,28,6,14,2,5,437,23,toluene,0,0,2,0,0,2,0,1,1,1,0,0,0,1,0,0,1.96217112e-08
11542,210.99643074,19,4,9,1,4,242,3,toluene,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,5.45670766e-06
11548,238.99134536,21,5,10,1,3,246,11,toluene,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0.000197931108
11551,221.017166184,22,6,8,1,3,150,4,toluene,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,2.65915948e-06
11558,225.012080804,22,5,9,1,4,272,4,toluene,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2.72471067e-05
11562,210.001181772,20,5,9,0,4,419,8,toluene,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,5.47977836e-08
11567,222.001181772,21,6,9,0,4,179,5,toluene,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,5.51711311e-05
11569,225.996096392,21,5,10,0,4,311,5,toluene,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1.96572886e-07
11571,238.99134536,21,5,10,1,3,154,5,toluene,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0.00612076406
11573,282.9811746,24,6,12,1,3,246,8,toluene,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0.00464236566
11585,253.006995424,24,6,10,1,3,302,10,toluene,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,7.85897177e-06
11591,164.032087976,19,5,6,0,4,242,1,toluene,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,6.81336616e-06
11595,241.006995424,23,5,10,1,4,290,3,toluene,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0.000135961054
11602,225.012080804,22,5,9,1,3,117,11,toluene,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0.00302011293
11604,204.027002596,22,7,7,0,3,199,7,toluene,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,4.15185574e-05
11608,296.996824664,27,7,12,1,3,137,11,toluene,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0.0002288598629999
11614,357.976817492,30,7,15,2,4,299,7,toluene,0,0,3,1,0,1,0,0,0,1,0,1,1,0,0,0,1.56342604e-05
11617,253.006995424,24,6,10,1,4,134,7,toluene,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,5.36841869e-07
11618,329.981902872,28,6,14,2,4,118,1,toluene,0,0,3,0,0,1,0,0,0,1,0,1,1,0,0,0,9.06224453e-09
11625,252.011746456,25,7,10,0,5,302,12,toluene,0,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0,7.696165e-11
11626,283.017560108,28,7,11,1,4,376,40,toluene,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,5.90727109e-08
11631,195.00151612,18,4,8,1,4,110,4,toluene,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,9.39181079e-07
11636,269.001910044,25,6,11,1,5,311,2,toluene,0,0,3,1,0,1,0,1,0,1,0,0,0,1,0,0,2.23958332e-07
11638,313.986988252,27,6,13,2,4,402,4,toluene,0,0,2,1,0,1,0,1,1,1,0,0,0,1,0,0,2.54798253e-06
11640,226.99134536,20,4,10,1,4,159,3,toluene,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0419406359999999
11643,208.021917216,22,6,8,0,5,427,6,toluene,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,4.6917778e-09
11663,237.012080804,23,6,9,1,2,84,7,None,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0076374448499999
11665,150.016437912,16,4,6,0,4,61,7,toluene,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.96310447e-06
11668,162.016437912,17,5,6,0,3,87,3,toluene,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2.58644644e-05
11671,194.006267152,19,5,8,0,4,116,13,toluene,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,3.11176659e-07
11673,190.011352532,19,6,7,0,3,166,16,toluene,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0.000116745578
11674,266.98625998,23,6,11,1,3,228,27,toluene,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0.00122852769
11677,180.027002596,20,5,7,0,4,294,4,toluene,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2.57555815e-09
11680,206.006267152,20,6,8,0,3,94,12,toluene,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0.000111202728
11686,310.97608922,26,7,13,1,3,240,40,toluene,0,0,2,0,1,1,2,0,0,0,0,1,0,0,0,0,2.70388749e-05
11689,343.997552936,31,7,14,2,4,1021,40,toluene,0,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0,6.70766444e-08
11690,224.016831836,23,6,9,0,4,409,23,toluene,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,7.84429583e-06
11693,194.006267152,19,5,8,0,3,116,10,toluene,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,8.26290915e-05
11710,254.02739652,27,7,10,0,5,705,5,toluene,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,1.55281828e-09
11712,180.027002596,20,5,7,0,4,386,21,toluene,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2.87313842e-06
11730,313.986988252,27,6,13,2,3,307,25,toluene,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0.000100720889
11731,341.981902872,29,7,14,2,3,282,25,toluene,0,0,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0.000770132076
11733,284.996824664,26,6,12,1,4,407,34,toluene,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,3.24137473e-06
11736,281.001910044,26,7,11,1,3,238,10,toluene,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,2.26304378e-05
11737,325.986988252,28,7,13,2,3,213,25,toluene,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,2.12461756e-05
11742,208.021917216,22,6,8,0,4,231,11,toluene,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,4.75378281e-07
11747,238.0324819,26,7,9,0,5,564,14,toluene,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,3.77816773e-10
11750,283.017560108,28,7,11,1,4,497,29,toluene,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,4.14676549e-08
11759,299.012474728,29,7,12,1,4,337,24,toluene,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1.5942377e-06
11762,224.016831836,23,6,9,0,5,304,3,toluene,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,4.60688718e-09
11765,224.016831836,23,6,9,0,5,292,8,toluene,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1.48198938e-07
11767,284.996824664,26,6,12,1,5,510,20,toluene,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,1.1339391e-08
11771,237.012080804,23,6,9,1,3,156,28,toluene,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1.63562056e-05
11773,269.001910044,25,6,11,1,4,175,6,toluene,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,9.77070797e-08
11787,312.991739284,28,7,13,1,4,431,19,toluene,0,0,2,0,1,1,0,1,0,0,0,1,0,1,0,0,1.78829438e-06
11797,266.98625998,23,6,11,1,3,303,14,toluene,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,2.74285881e-05
11798,294.9811746,25,7,12,1,3,353,24,toluene,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,3.4340803e-06
